userName,content,score,appId
dik17n dik17n,bintang 3 dulu.. susah daptar.. tanggal lahir salah trus..padahal sudah sesuai sama dengan yg tertera di bpjs..☹️☹️☹️,3,app.bpjs.mobile
Retnoayu Wulandari,Selalu 'transaksi tdk dpt di proses. Tunggu beberapa saat' gimna mau berguna di akses aja susah,3,app.bpjs.mobile
Mochamad Kusmin,"Disuruh update tak update,kok malah jadi yang masuk diaplikasi cuma satu peserta, ini bagaimana min.",3,app.bpjs.mobile
Mochammad Arifin,"Bingung dengan aplikasi inii . Mau rubah data dari PBI ke mandiri kelas 3 . Nanyak call center gak bless"" 🙄",3,app.bpjs.mobile
Angga Marta,"Mohon bagi depelover nya jika ada hal yg tidak perlu2 sekali jangan slalu di upgrade, karna beberapa kali upgrade tidak ada yg berubah.",3,app.bpjs.mobile
Hermawan B.P,Aplikasi sering error ketika hendak klik menu. Terlalu sering pembaruan dan menghabiskan kuota internet. Kasihan yang kurang mampu,3,app.bpjs.mobile
irma kupret,"Aplikasi sering minta update, dan harus login lagi",3,app.bpjs.mobile
Izham Jamili,"Yang jadi masalah kenapa setiap mau buka aplikasi sering disuruh update aplikasi,kalau klik batal langsung keluar?",3,app.bpjs.mobile
Welly Diansyah,Di aplikasi utk penambahan anggota keluarga ada fiturnya tapi klo pengurangan anggota keluarga misalnya ada yg meninggal kok gak ada?,3,app.bpjs.mobile
Tini Wati,Saya sudah mengubah data tp kartu nya blum di kirim knpa ya katanya waktu pengiriman 6 hari kerja tp sampe sekarabg blum ada juga ..😪,3,app.bpjs.mobile
Yudistira Nia,Bagusnya kalo update aplikasi jangan sampai data login sebelumnya jangan dihapus jadi selesai update g perlu login kembali... Terimakasih,3,app.bpjs.mobile
Irma mima,Mau daftar tp gak pernah bisa. No verifikasi gak pernah terkirim ke email. Trus harus gimanaaa??,3,app.bpjs.mobile
Veera Tamala,"Sebenarnya aplikasi ini memudahkan pengguna BPJS, tapi sangat menyebalkan setiap beberapa hari harus update terus",3,app.bpjs.mobile
ASk 03,"Mau ganti faskes ,tp kode otp ga di kirim,gmna bisa gantinya coba. Masih harus banyak pembenahan nih apk...",3,app.bpjs.mobile
hermanto herman,Naik lagi disaat pandemi.. Kurang manusiawi.padahala baru lihat dipalikasi turun.. Belum sampai 1minggu ada kabar naik. Ampun ampun,3,app.bpjs.mobile
Sony Suryadi,"Tolong dibenerin! Aplikasi gk kebuka, pdhal sinyal kenceng & kuota msh bnya. Tpi keterangan dari aplikasinya sinyal gk stabil.",3,app.bpjs.mobile
Pas Aman,"Kode verifikasi kok ngga nongol nongol ya, mohon di bantu",3,app.bpjs.mobile
Nythaa DenAndra,Ngabisin kouta aja tiap mau buka aplikasi harus diperbarui padahal baru tgl 11 jan kmrn skrg harus diperbarui lagi 😒& harus login lagi dari awal,3,app.bpjs.mobile
Amsi Yah,Setiap mau buka aplikasi nya pasti harus update terus,3,app.bpjs.mobile
Adi fattah zikri Setia Muttaqin,Tanya ...maaf mau pindah kelas tp saya bayar sebelumnya lewat auto debit bank BRi gmna caranya y??mksh....,3,app.bpjs.mobile
Fakhrurazi Ahmad,"Di minta update terus, tapi sudah masuk ke play store tidak mau kebuka ? Kenapa ini ?????",3,app.bpjs.mobile
DayWalker 29,"Mohon info, saya pengguna HP xiaomi. Setelah update, saya tidak bisa login lagi. Mohon bantuannya",3,app.bpjs.mobile
Anggren Korengkeng,"Saya daftar bpjs pake no hp saya, tapi kenapa no hp saya di ganti ? Makanya tidak bisa lagi masuk di mobile jkn",3,app.bpjs.mobile
Yusman N,Saya daftar online di aplikasi antrian 1 tp pas dateng ke faskes tetep aj sesuai urutan datang sistemnya gmn ya? terimakasih,3,app.bpjs.mobile
Fitri Nurul,Saya bingung pembayaran semakin sulit harus pakai autodebit... Padahal saya tidak punya atm... Kenapa tidak bayar seperti biasa aja,3,app.bpjs.mobile
Fadillah Nur Islami,Pas saya udah update kok file surat rujukan saya nggak bisa diliat lagi ya. Padahal sebelumnya masih bisa??,3,app.bpjs.mobile
Permatha Ta,"Berhubung orngtua saya belum daftar BPJS juga, aplikasi otomatis mendaftrkan juga. padahal saya ingin saya dulu yng daftr. Gimana tuh",3,app.bpjs.mobile
Yumna Origami,"Iuran sdh naik sangat melejit, tolong tingkatkan pelayanan, kurangi mengahamburkan uang, rapat dikantor sja gak usah sewa tmpat mewah..",3,app.bpjs.mobile
Erna Ae,"Baru instal 2 hari sudah minta di update, tapi setelah diklik tidak bisa di update kenapa ya???",3,app.bpjs.mobile
Asep Solihat,Belum bisa menggunakn dengan baik,3,app.bpjs.mobile
anaa marsela,"Ketika mau daftar itu kok selalu tanggal lahir tidak terdaftar, padahal sudah sangat sesuai dengan kartu yang lama.",3,app.bpjs.mobile
dheni jepunk,"Saya lupa pasword, saya coba ngirim ke email tapi kok gk masuk2 ya di email saya.. Bisa dibantu?",3,app.bpjs.mobile
Ibnu Dona,Ada yg coba masuk ke akun Mobile JKN saya jam 5 sore ini.... saya cek di email. Saya jd was was ini dgn data saya,3,app.bpjs.mobile
Samudro Budi,Aplikasi mungkin terlalu ruwet konstruksinya sehingga untuk membuka menu-menu yang tersedia sangat lambat dan sering gagal dibuka.,3,app.bpjs.mobile
Arjun Sarjuni,Yth .... mohon info kenapa di mobile jkn saya tiba tiba tertera no hp bukan milik saya... terima kasih.....,3,app.bpjs.mobile
Abd illah,"Mohon diperbaiki ya, katanya udah zaman 4.0 tapi sarana belum di wadahi dengan sedemikian rupa, terima kasih🙏🏻",3,app.bpjs.mobile
Rizqi Meiriana,"Maaf,dari sekian banyak ulasan yang saya baca di sini Apa sudah ada yang dibalas/dijelaskan?",3,app.bpjs.mobile
Junus Setiawan,"membingungkan, pemaksaan peserta.. iuran ko wajib ??? versi selalu minta upgrade tiap login gimana ini",3,app.bpjs.mobile
Tina Jezee,Kenapa JKN saya setelah di update juatru tidak bisa membuka kartu kepesertaan sya padahal saya mau melakukan cek ksehatan..berkali2 d coba tetap ga bisa?,3,app.bpjs.mobile
Hani Londho,Knapa punyaku tidak bisa login ya.. tulisannya nomor hp salah,3,app.bpjs.mobile
Dwi Rahayu,Slamat malam.Knpa aplikasi jkn ini BLANK tanpa status info padahal saya ingin membuka aplikasi mohon dinas BPJS KESEHATAN segera memperbaiki sistem aplikasi nya Terima kasih,3,app.bpjs.mobile
ujang Aguus,"Perlu berapa kali sih nih aplikasi ? Tiap mau di buka minta di update melulu,kaya begini amat pelayanannya bikin orang kecewa",3,app.bpjs.mobile
Afriza Mar,"Kenapa ada tulisan ""tranksaksi belum dapat diproses silahkan coba lagi nanti"". Ini gimana ya?",3,app.bpjs.mobile
Khairul Septiansyah,Tidak bisa login karena captcha image nya gak muncul,3,app.bpjs.mobile
Maya Risma,Ini gimana cara daftar nya sih mau masukin nomer tlp padahal udah bener masih aja gagal coba ke nomer lain juga gagal aneh,3,app.bpjs.mobile
Apriansyah Joy,Knp susah amat masuk aplikasi jkn. Malah di suruh update. Pas mau di update koq malah gk bisa .,3,app.bpjs.mobile
Shinta Ulya,"Dulu oke banget,, sekarang tiba2 selalu keluar sendiri ketika buka profil maupun ubah data peserta, mohon diperbaiki segera🙏",3,app.bpjs.mobile
Nina Nurdiana,Mohon maaf saya sudah daftar JKN seblm nya tapi pas mau login selalu gak bsa ada Ket reques timeout selalu kaya gtu jadi saya kalau mau cek jkn jd gak bsa itu knpa ya,3,app.bpjs.mobile
Tatag Gunarso,"Registrasi susah, diulang berkali-kali tetap tidak bisa. padahal dicoba daftar baru terdetek sudah terdaftar.",3,app.bpjs.mobile
supriyanto aja,Sering banget harus di update.....banyak menghapus data dulu.....klo bisa jangan sering2...,3,app.bpjs.mobile
WN Tronik,Mau login susah..sblmnya lancar ganti hp login silahkan tunggu beberapa menit kemudian capek deh blm berhasil tolong dipermudah jangan minta login mulu,3,app.bpjs.mobile
Mr. Rosihan,"Untuk merubah faskes ko harus satu2 sih, gimana dengan anak sy yg masih kecil tidak punya akun email dan dan hp untuk verifikasi..",3,app.bpjs.mobile
novan Krisna,Admin kok aplikasinya sering bug? klo dibuka sering ada tanda muter2 itu dan lama sekali padahal hanya buka biasa aja.,3,app.bpjs.mobile
Sulastri Widiyanti,"Saya kurang paham dibagian konfirmasi bank,sudah saya klik setuju tapi tak ada tanggapan,dan terus di halaman meminta persetujuan",3,app.bpjs.mobile
yuni wulandari,"Setiap buka aplikasi selalu diminta update aplikasi, padahal di playstore blm ada aplikasi terbaru dan menu update tidak ada",3,app.bpjs.mobile
Agustina Jennifer Megawati Wamafma,Lah diupdate malah ga bisa buka apa2 buffer terus. aneh. Pendanaan negara kok kualitas kaya perusahaan baru buka.,3,app.bpjs.mobile
Muhammad Rafly Fardillah,"Jangan sering-sering update deh pusing tiap mau masuk mesti log in mulu, pas mau di pake minta update kesel jadi ny",3,app.bpjs.mobile
Nurudin Nurudin,"kalau bisa., kartu yg nga aktif lag harus d cabut., bukan di bikin tunggak kan dan harus d byar.",3,app.bpjs.mobile
Dewi Nadeak,"Selamat siang, bagaimana cara mengubah data seperti tanggal lahir di aplikasi ini? Apakah bisa atau tidak?",3,app.bpjs.mobile
Faqih A mustaqim,"Untuk IT nya tolong perbaiki apk nya masa doble sinyal masih loading aja ini sangat membantu apk nya tapi tolong apk nya di perbaiki lagi skrening terusss gak masuk"" aneh",3,app.bpjs.mobile
Rahmad Tullah,"Saya kasih 3 z,soalnya proses pelayanan belum 80% bisa online,harus kekantor juga!!!",3,app.bpjs.mobile
maya nurjamain,"Bosen, setiap kali buka aplikasi harus update terus.. . Yang di update sistem apa nya???",3,app.bpjs.mobile
Raden Zahra Qibtiyah,Kenapa ya pas daftar jkn mobile katanta nomor tlp tidak sesuai padahal udah sesuai,3,app.bpjs.mobile
User Mi17819,Keberatan gan kh iuranya naik terus keadaan situasi tidak menentu karena virus corona sudah 2 bln tidak kerja perusahaan tempat bekerja tutup,3,app.bpjs.mobile
NengSanti,Ini setiap kali mau ubah data kok error terus ya... Mau bikin pesan tertulis untuk info juga susah. Gk kekirim terus... Gmn. Ya,3,app.bpjs.mobile
alwi sodiq,"pas buka, minta update tp updatenya kok tak ada ya...sdh uninstall, instal ulang masih sama aja",3,app.bpjs.mobile
Jaffar Mahmud,Mohon bantuannya Daftar baru sdh 90% Tinggal daftar outo debet bank Kok malah berhenti... Dari tadi muter 2 gk jelas. Mksh,3,app.bpjs.mobile
Asep Nuryaman,"Terimakasih sbelumny, dengan aplikasi ini sngat membantu sya, tp jgn sbentar2 update sbntar2 harus d update.",3,app.bpjs.mobile
Nyoto Roipah,Aga ribet kalo setiap anggota keluarga harus punya akun masing-masing buat ngecek riwayat pemeriksaan dan pembayaran.,3,app.bpjs.mobile
Dadan R,Kenapa susah banget untuk mendapat kan no verifikasi saat mengganti pasilitas kesehatan. Harus bagaimana caranya,3,app.bpjs.mobile
02_Akhmad Riadzus,Itu paswordnya di isi apa ya min kan username di isi nomor bpjsnya kalo paswordnya?,3,app.bpjs.mobile
Shakila Ramadhani,"Setiap bulan selalu harus apted, udh kaya bayar bulanan aj nih aplikasih'y tolong donk kalau bisa jangan tiap bulan apted.",3,app.bpjs.mobile
Phi Piet,"Mohon dibantu dong masa setiap masuk ke aplikasi harus update trus dan ngikuti survey trs, mohon diperbaiki sytem nya. Thx",3,app.bpjs.mobile
khol fiah,"Mohon di perbaiki, stiap di buka aplikasinya selalu minta upgrade trus, klo gk di upgrade gk bisa di buka",3,app.bpjs.mobile
Zainuddin Sitorus Pane,"Agar menunya diperbanyak, seperti rekam medis peserta",3,app.bpjs.mobile
Aull NakamiTsu Aull,Ini kenpa setelah di perbaharui malah gak bisa login. .?.smpe saya riset pasword tetep aja gak bisa. .tolong lah,3,app.bpjs.mobile
fajar siddiq,Tolong dibuat agar bisa ganti rekening bank melalui aplikasi ini. Kalo uda bs sy kasih bintang 5 terima kasih.,3,app.bpjs.mobile
firas Shaquille,"saya mau nanya cara cek pbjs saya aktif apa tidak karna saya kerja di sebuah perusahaan,penerima upah .?",3,app.bpjs.mobile
Atip Nurohman,"Kenapa ya pas mau nyimpan data nggak bisa mulu, muncul keterangan no nik tidak terdaftar di bpjs, gmna yahh itu cranya?",3,app.bpjs.mobile
Aida Aida,Min saya mau tanya knapa setiap saya masuk mobile jkn tulisan nya email tidak. sesuai refrensi sistem sedangkan email nya benar,3,app.bpjs.mobile
renova hutagalung,"Lambat..lamban..diperbaiki dong aplikasinya, pada ngapain sih IT-nya? Iuran BPJS dah naik lagi",3,app.bpjs.mobile
Elok Ae,Custamer servis tidak bisa di hubungi..padahal mau edit no tlp..biar bisa registrasi...tlng di tindak lanjuti,3,app.bpjs.mobile
Ipebocih Iok,maaf admin ko salah mulu ya tiap mau masuk aplikasi nya .salah capcha lah salah umser name lah .gimana dong saya butuh,3,app.bpjs.mobile
Mas Wasis Uyeee,Saya baru download tapi kok pas masuk ada tulisan update versi terbaru ke PlayStore tidak ada pembaruan. Why?,3,app.bpjs.mobile
Eko Yanuar Said,"Sebenarnya aplikasi bagus, cuma kenapa minta update terus padahal tidak ada opsi update, jadi nyebelin banget",3,app.bpjs.mobile
lucka modrix,Mohon untuk developer update system apk karna masih terdapat bug dan ini dapat mempengaruhi kinerja pada apk.,3,app.bpjs.mobile
Istiqomah 13061082,"Verifikasi nomor hp dicoba berkali kali tapi tetap gk masuk, mohon diperbaiki agar pendaftaran bisa dilanjut kan",3,app.bpjs.mobile
Ronald Herlonald,"Tadinya saya suka tapi sekarang malah jd ribet pas lg dibutuhkan aplikasinya susah dibuka minta update terus..,😠",3,app.bpjs.mobile
Waris Soetrisno,Selalu tidak bisa mendaftar online di faskes pertama,3,app.bpjs.mobile
Arsya Tama,Knp dipormulir sudah terdaftar giliran mau bayar virtual acount gagal terus ..giliran login ga bisa anda belum terdaftar jadi bingung,3,app.bpjs.mobile
Wahyu Utomo,"selamat pagi admin, kenapa sejak update terakhir kinerja aplikasi ini makin susah untuk cek tagihan dll. tks",3,app.bpjs.mobile
Awan Siswanto,"Penggunaan istilahnya tolong diperbaiki, contohnya penggunaan kata ""karna"" seharusnya ""karena""",3,app.bpjs.mobile
Vivi Murtizani,"Data belum selesai akibat eror...saya tekan tombol kembali,pas mau login ehh sudah tiba solusinya gimana ni",3,app.bpjs.mobile
dwi harni yuniar,"Ini kenapa sih apk nya malah makin ribet ,, ngga bisa daftar Saya sudah pakai tapi malah ga bisa masuk ke aplikasi nya lagi ,,",3,app.bpjs.mobile
Raras Ade,Saya daftar bpjs lewat jkn bayar udah 3x bayar tapi kartu bpjs belum juga saya terima padahal saya pengen berobat saya butuh bnget kartunya...mohon d perhatikan.,3,app.bpjs.mobile
muis abdul,Minta update trs tiap dibuka. Padahal uda update an terakhir. Masih minta update. Knp ya?,3,app.bpjs.mobile
Salim Mudin,"aplikasi selalu minta update padahal sudah update, alhasil gak bisa di buka, crashing terus ,,",3,app.bpjs.mobile
Albert Sitio,Buat apa bisa daftar kalo gabisa login bubarin aja nih aplikasi katanya mau moderen lebih cepat dan efektif kalo masih buruk ya buruk aja,3,app.bpjs.mobile
Johari 72,"Work sih, yang kurang masa tiap bulan harus update. Kalo tak update tdk bisa dipakai...",3,app.bpjs.mobile
Amsal Novem,Kalau mendaftar baru 80% lalu pas login dan membuka frofil ada tulisan kemauan sendiri itu gimana cara untuk membetulkannya,3,app.bpjs.mobile
BA konslets,Tiap login selalu muncul transaksi tdk dapat diproses padahal sudah isi dengan benar id dan password dan captcha tolong perbaikannya,3,app.bpjs.mobile
Arif Setiyadi,Saya Sudah Berhasil Proses Pemindahan Faskes I Tapi Saat Mau Di Cetak Kartu Istri Dan Anak-anak Selalu Keluar Notifikasi Belum Bisa Di Proses ya?,3,app.bpjs.mobile
Bagus Kuncoro,"Mohon untuk diperbaiki menjadi lebih baik, BPJS itu perusahaan asuransi terbesar bikin aplikasi kok seperti ini",3,app.bpjs.mobile
Mariana Gurning,"Di tempat saya berobat sudah tidak bisa menggunakan BPJS tepat nya, di PANTI WALUYO, sangat tidak menyenangkan",3,app.bpjs.mobile
Bahrony Rony,"Di update versi baru gak bisa bisa, gimana ya ?",3,app.bpjs.mobile
Affandi,waktu daftar gada disuruh ngisi username. tapi waktu login disuruh isi username. Bagaimana nih? Jadinya saya ga bisa login,3,app.bpjs.mobile
Nozukii Channel,Tolong aplikasinya segera di tingkatkan untuk kesetabilan jaringannya terimakasih🙏,3,app.bpjs.mobile
Ramanda Alfika,"aplikasinya jangan sering minta di update terus. aplagi kalau sedang urgent. buru"" buka malah minta di update dulu",3,app.bpjs.mobile
Ardaps80 Channel,"Biasanya habis update gak pernah log out, saat ini di-update auto log out. Mau log-in susah..",3,app.bpjs.mobile
deemma,"Sudah bisa login, tp untuk penambahan email padahal sudah verifikasi tp tdk bs disimpan...mungkin bs diperbaiki lg",3,app.bpjs.mobile
Syifa Wahyuni,Saya tidak bisa masuk akun karena email saya ganti gimana tuh caranya supaya bisa masuk lagi ??? Terima kasih,3,app.bpjs.mobile
Ari Wibowo,"maps utk faskes tk-I kurang tepat... ada klinik penerima bpjs tp di peta tdk ada,...fitur jarak terdekat dr rumah juga tdk ada...",3,app.bpjs.mobile
rahmat kw,"Sekarang hanya bisa melihat 5 kali riwayat berobat ,sebelumnya bisa Melihat pelayanan dan riwayat berobat dari semenjak pertama kali kita berobat",3,app.bpjs.mobile
Irwan Setiawan,"Setelah update malah gak muncul tampilannya,,mohon dipercepat perbaikannya karena banyak yg sangat membutuhkan",3,app.bpjs.mobile
windu rini,Aplikasi sering error tiba2 log out...begitu mau log in...transaksi msh diproses coba beberapa saat lagi...😒,3,app.bpjs.mobile
Alda 223,Kadang sulit di buka aplikasinya..tolong di prbaiki..stiap mau buka hrus updte dulu..bikin jenuh males...jengkel...apliksi kok susah...hrusnya gampng dong..tolong di benahi..mksih,3,app.bpjs.mobile
Shofa Afriyani,"Sampai saat ini belum bisa mendaftar akun mobile nya,,,, sistem eror terus pada saat verivikasi nomer hp",3,app.bpjs.mobile
Goik Star,"Jaringan bagus tapi kok konek nya lama sekali, ada apa aplikasi nya??? Sangat kecewa",3,app.bpjs.mobile
REYLAND SY,"perlu di tingkatkan lagi, sidak rumah sakit yang berbohong tentang ruangan penuh, itu aja untuk saat ini",3,app.bpjs.mobile
Yusuf R Fianto,Hmmm keseringan update. bagus sih cuma pas dibutuhkan harusnya tetep bisa dibuka walaupun ada update system. 🤔,3,app.bpjs.mobile
Fadol Pmx,"Kenapa begitu daftar tidak bisa ferivikasi no hp,parah..",3,app.bpjs.mobile
Yadhie Baskoro,Minta di update....setalah di update malah gk bisa di buka...gmna ini aplikasi..??,3,app.bpjs.mobile
saka inget,"Daftar mobile jkn g bisa, salah tanggal lahir, padahal di kartu sama di ktp sama. Gimana ini",3,app.bpjs.mobile
Nariada Nariada,Setelah di perbaharui ....kok gk bisa mengecek bpjsnya masih aktif apa gak...!!!!,3,app.bpjs.mobile
Gnp anime ytb,Kenapa setiap saya mau ngececk kartu digital di aplikasi tidak mau kebuka.tpi klo sya pakai wifi itu bisa kebuka?,3,app.bpjs.mobile
Erina Katrin,Kenapa stiap bulan skrg jdi update .an terus sih jdi kesel saya. Kan klo mau bayar jdi ribet update2an mulu.,3,app.bpjs.mobile
Wayan Soprawati,Maaf baru sampai bintang 3 karna belum bisa masuk,3,app.bpjs.mobile
Buddy Ahmad,"Kenpa tdk bs di akses... Saya ke kantor bpjs suruh online,dgn online aplikasi Gx bs di akses... Hp redmi 4a... Semoga cepat di selesai masalah pada apk ini",3,app.bpjs.mobile
Aldila dila,Tampilan terbaru lebih baik. Tapi saya kesulitan melihat sisa nominal di autodebit saya. Mohon penjelasannya,3,app.bpjs.mobile
abi azqyfa,"ada pemberitahuan suruh update... padahal sudah update, jadi ga bisa kebuka aplikasinya...",3,app.bpjs.mobile
Muh el Kahfi Hidayatullah,Sementara saya kasi bintang 3 code captcha selalu error connection reset dan selalu ada notif sementara tidak bisa diakses,3,app.bpjs.mobile
Sugeng Navianto,"Kok masih sulit masuk nya ya, ngapa pkai pulsa segala",3,app.bpjs.mobile
Shella Karanita devi,"Tiap masuk suruh upgrade pdhl dr play store g ada pilihan untuk update app..trs hrs gimana,,??",3,app.bpjs.mobile
Lisa Hera,saya mau log in gak bisa tulisannya aplikasi anda perlu di update. sudah masuk play store tapi gk bisa. mohon diperbaiki,3,app.bpjs.mobile
Nuy Hana,"Ko program relaksasi ya saya lihat di.google sampe 31 januari 2021 tadi sya lihat ga bisa cuma sampe desember 2020, padahal perlu bpjs buat.lahiran ga ada biaya",3,app.bpjs.mobile
Budi Hardjo,"Setiap update aplikasi , harus daftar akun lagi apakah harus begitu boss ?, Daftarnya juga susah amat.",3,app.bpjs.mobile
setyawan ashter,Apa sih ini apk mnt pembaruan trs dipke nya jg jrg.. yg ada penuh2in memory,3,app.bpjs.mobile
Asep Sudrajat,"Nice,tpi sayang saya mau merubah alalmat yg ada di kartu,sampai sekarang ngk rubah"",apkaah ada yg salah",3,app.bpjs.mobile
el massaid,"Kalau pakai data hp agak lemot,mintanya pakai wifi.kenapa ya",3,app.bpjs.mobile
Nabil aremania123,"Selalu update memang bagus ,tapi kalo harus selalu update kadang2 repot juga ,padahal kita lagi butuh cepet",3,app.bpjs.mobile
Rifqi Adit,tiap buka aplikasi harus update dulu...pas udah ke buka ..selalu transaksi belum dapat di proses...,3,app.bpjs.mobile
riko manalu,Dulu aplikasinya ini bagus sekarang setelah di update jadi hang dan tulisan transaksi tidak dapat di proses saat apknya di buka,3,app.bpjs.mobile
Ayu Rahayu,"Terlalu sering untuk update, ketika sedang terburu2 membutuhkan JKN mobile jd terhambat karena harus update dulu.",3,app.bpjs.mobile
Fauzi Bongas,Saya agak terganggu dengan notifikasinya.. Padahal sudah membayar tagihan tapi selalu keluar notifikasi.. Mohon perbaiki,3,app.bpjs.mobile
Pengguna Google,kenapa sy tidak bisa login padahal data udah bnr semua?..... tolong di perbaiki lg dong....,3,app.bpjs.mobile
Venny Octa Wiyosa,Saya kasih bintang 3 aja deh. Habis di upgrade setiap login jadi lemot gak kayak versi kemaren setiap login lsg kebuka,3,app.bpjs.mobile
Bunda FK,"tolong bantu, saya tdk bisa lihat saldo karna lupa email dan sandi. sdh coba ganti email in ttp tidak bisa.",3,app.bpjs.mobile
Syawal Pesulap Kendari,Kode captcha itu apa yah saya bingung mau login tapi minta kode captcha... mohon bantuannya...terimah kasih,3,app.bpjs.mobile
Yenti Apriani,Kk saya mau tanya bagaimana cara mengganti BPJS kesehatan menjadi BPJS ketenagakerjaan... Mohon bantuan nya,3,app.bpjs.mobile
ayo mikir,Saya rubah karena sudah diupdate tapi kenapa no telpon gak bisa ngirim verifikasi saat pindah faskes.. Padahal no telpon aktif.. Tolong perbaiki,3,app.bpjs.mobile
neng ai,"Sudah daftar. Tapi kok tidak bisa login, kenapa ya? Padhal username sama pas sudah betul",3,app.bpjs.mobile
Ilyas Purbaya,Cara mengaktifkan kartu yang belum aktif gimana min?,3,app.bpjs.mobile
Nadhif karim,"kenapa setelah di update wilayah kabupaten batang provinsi jawa tengah yg muncul kok cuma satu nama dokter aja,",3,app.bpjs.mobile
maria novita,"Aplikasi makin gajelas, buka web juga tidak bisa.. gimna iniii",3,app.bpjs.mobile
Pengguna Google,"server nya jelek tolong di perbaiki, sering sekali sulit masuk, padahal jaringan 4g mantenggg..",3,app.bpjs.mobile
Oweh Oweh,kenapa bpjs yang tertunggak tidak bisa dicicil.. kan ini lagi corona pekerjaan sedang tidak berjalan normal terima kasih,3,app.bpjs.mobile
Mila Meilani,pada saat msuk email blm trdaftar tp pdhal email udh sesuain yg didaftrkan da seringbada notif msuk dr bpjsnya...jd g bisa cek saldo...setelah diperbaharui justru ada ket email email sdh trdaftar...sbnrnya yg salah dimananya y..,3,app.bpjs.mobile
Epie Milan,"males bgt ni aplikasi, lemot bgt, intinya ini aplikasi lemot, sinyal gwa knceng buat buka aplikasi ini lemot bgt",3,app.bpjs.mobile
Ima Setyawati,"kenapa tiap buka aplikasi harus update aplikasi dulu? kalo ga di update ga bisa di buka, itu merepotkan menurut saya",3,app.bpjs.mobile
Nizam chenel,Saya mencoba turun kelas rawat melalui aplikasi dari kelas 2 ke kelas 3.itu langsung tercatat di pusat kah.,3,app.bpjs.mobile
Widiyanti Dwi,Tiap buka aplikasi ini ( MOBILE JKN ) hrs up date dl biar bisa buka..mohon di perbaiki gan,3,app.bpjs.mobile
Fitriyani,saya ko ga bisa daftar mobile ya tulisannya tanggal lahir salah. padahal tanggal lahir saya sudah sama sm yg di kartu.,3,app.bpjs.mobile
Rizqi Firdaus,"Kalau bisa ditambah fitur agar kita bisa lihat status, ruangan, penanganan, dll pasien yg bersangkutan saat rawat inap",3,app.bpjs.mobile
chusnal iffah,"Saya sudah berkali2 verifikasi auto debit lewat apl.. tpi gak bisa2, mohon solusinya dong min.",3,app.bpjs.mobile
Ratna M. Rochiman,"Setiap mau buka setiap fitur selalu saja tidak dapat diproses, selalu gagal, kenapa ini teh, ampun",3,app.bpjs.mobile
Rako Tangan,Kalau belum memadai tenaga ITnya gausah pake ngadain sistem mobile. Warga jadi ikut susah kalau begini caranya.,3,app.bpjs.mobile
Alnio Turnip,"Keterangan dari pihak BPJS mau daftar katanya melalui aplikasi ini, eh tiba dibuka mau daftar ga bisa login2. 🤬🤬🤬",3,app.bpjs.mobile
Septinur Cahyani,Mau nanya apakah bisa me-nonaktifkan peserta bpjs mandiri karena sudah meninggal melalui aplikasi ini?,3,app.bpjs.mobile
Herman Hamaruddin,"Jangan terlalu sering update,bru loading kalo cek pembayaran,kdang selisih 2 hari sdh terbayar bru masuk infonya 😑",3,app.bpjs.mobile
Rohaye Banyumas,terimakasih saya senang menggunakan aplikasi ini..saya bisa pindah faskes dengan cepat tanpa harus ke kantor cabang..,3,app.bpjs.mobile
adik hendra,Ini kenapa pakai nomer 13 digit tidak bisa? Mohon diperbaiki aplikasinya sebelum di launching ke publik,3,app.bpjs.mobile
Doni Setiyono,"Aplikasi BPJS yg update, untuk masuk aplikasinya, loadingnya lama sekali.. Kadang malah error",3,app.bpjs.mobile
Sartika Ririn,Kok NIK sy sdh terdaftar tp rasanya belum pernah daftar. dan di suruh masukan nomor kartu sementara sy gk thu nomor kartunya.,3,app.bpjs.mobile
setra _19,"Kalo replay nya tanggal lahir tidak sesuai dng data bpjs, bagaimana y ? Padahal sudah input sesuai kartu nya",3,app.bpjs.mobile
Bayu Bagaskara,"Kok gabisa di buka min di hp saya, cuma loading doang trus langsung keluar, sudah saya coba berulang kali",3,app.bpjs.mobile
Sri Wulandari,Aplikasi nie sangat membantu tp tolong donk jgn disuruh update terus. Setiap hari hampir disuruh update..,3,app.bpjs.mobile
Angga Insan,"Mohon perbaiki sistem login nya , saat lupa pasword juga gak jelas. Bagaimana sistem reset berbelit belit",3,app.bpjs.mobile
Muhamad Jahrudin,Tidak bisa login karena ada notifikasi update versi... Padahal versi sudah terupdate.. Mohon bantuannya,3,app.bpjs.mobile
Sudirja Echa,"Kenapa atas nama sudirja tidak muncul di sa,at saya buka mobile JKN ? Apa nama saya belum ter daftar di BPJS ?",3,app.bpjs.mobile
Dio Diyen,kenapa muncul terus update veri baru... padahal sudah di update.. tolong konpirmasinya...,3,app.bpjs.mobile
Muhammad aman Suherman,"Pak/Bu BPJS,knp ya informasi kenaikan BPJS bln Januari.tapi knp pd Desember 219.iuran sy sdh naik?tlg penjelasannya dan trimaksih.",3,app.bpjs.mobile
sulistiyo wati,Kasih bintang 3 aja. Meski aplikasi membantu tapi bolak balik harus diupdate.. Perbaiki dong jgn sering update,3,app.bpjs.mobile
Mas'ud Syadied,Selalu gangguan kalo login,3,app.bpjs.mobile
